agent_0,agent_1,agent_2
0.9197635849787679,0.9197635849787679,0.9197635849787679
0.17338635442791783,0.17338635442791783,0.17338635442791783
0.11437852739786754,0.11437852739786754,0.11437852739786754
0.7684892218978324,0.7684892218978324,0.7684892218978324
0.4602854153917335,0.4602854153917335,0.4602854153917335
0.7444956238328806,0.7444956238328806,0.7444956238328806
-0.0910272655709854,-0.0910272655709854,-0.0910272655709854
0.5283641399340047,0.5283641399340047,0.5283641399340047
0.7179483815616123,0.7179483815616123,0.7179483815616123
0.6855369162809589,0.6855369162809589,0.6855369162809589
1.3093959469378913,1.3093959469378913,1.3093959469378913
0.20822190403825358,0.20822190403825358,0.20822190403825358
0.7115415372036713,0.7115415372036713,0.7115415372036713
0.41320486673599954,0.41320486673599954,0.41320486673599954
0.5008917275251606,0.5008917275251606,0.5008917275251606
1.016420103628043,1.016420103628043,1.016420103628043
0.9360568683362597,0.9360568683362597,0.9360568683362597
0.712309231292935,0.712309231292935,0.712309231292935
0.961408895291128,0.961408895291128,0.961408895291128
0.4814728582206526,0.4814728582206526,0.4814728582206526
0.7908399786623397,0.7908399786623397,0.7908399786623397
0.9269437112496561,0.9269437112496561,0.9269437112496561
0.5385730917946544,0.5385730917946544,0.5385730917946544
0.9911449705216185,0.9911449705216185,0.9911449705216185
0.11330462214962227,0.11330462214962227,0.11330462214962227
0.2777860962602458,0.2777860962602458,0.2777860962602458
1.3226625503721625,1.3226625503721625,1.3226625503721625
0.604676807181873,0.604676807181873,0.604676807181873
0.4084548811540359,0.4084548811540359,0.4084548811540359
0.22153042032224243,0.22153042032224243,0.22153042032224243
0.19117669509302623,0.19117669509302623,0.19117669509302623
-0.21164564665210484,-0.21164564665210484,-0.21164564665210484
0.026410657805083337,0.026410657805083337,0.026410657805083337
0.5202064447887667,0.5202064447887667,0.5202064447887667
0.4949559330418834,0.4949559330418834,0.4949559330418834
0.7424412776892213,0.7424412776892213,0.7424412776892213
0.7746597231406801,0.7746597231406801,0.7746597231406801
0.8752002086797998,0.8752002086797998,0.8752002086797998
0.4489756094521073,0.4489756094521073,0.4489756094521073
0.8176367092585201,0.8176367092585201,0.8176367092585201
0.7488334445597697,0.7488334445597697,0.7488334445597697
1.1186402484088869,1.1186402484088869,1.1186402484088869
0.18039230711547985,0.18039230711547985,0.18039230711547985
0.6677042373340748,0.6677042373340748,0.6677042373340748
0.32873480121583104,0.32873480121583104,0.32873480121583104
0.28876004824564494,0.28876004824564494,0.28876004824564494
0.8972843280033623,0.8972843280033623,0.8972843280033623
0.7927612323540923,0.7927612323540923,0.7927612323540923
0.19305072911412102,0.19305072911412102,0.19305072911412102
0.2428576323792491,0.2428576323792491,0.2428576323792491
0.2872309653779637,0.2872309653779637,0.2872309653779637
-0.18940679027385202,-0.18940679027385202,-0.18940679027385202
0.7604488383214628,0.7604488383214628,0.7604488383214628
0.40746643093005064,0.40746643093005064,0.40746643093005064
0.7996872647984371,0.7996872647984371,0.7996872647984371
1.0426274332120338,1.0426274332120338,1.0426274332120338
0.2796910496714568,0.2796910496714568,0.2796910496714568
0.6457645020821253,0.6457645020821253,0.6457645020821253
0.967302653321099,0.967302653321099,0.967302653321099
0.6120655327960374,0.6120655327960374,0.6120655327960374
0.6848840795560691,0.6848840795560691,0.6848840795560691
0.7350842432717827,0.7350842432717827,0.7350842432717827
0.25074572400662765,0.25074572400662765,0.25074572400662765
0.6386885144715865,0.6386885144715865,0.6386885144715865
0.20488460505535824,0.20488460505535824,0.20488460505535824
0.16831157151814505,0.16831157151814505,0.16831157151814505
0.13900281738096906,0.13900281738096906,0.13900281738096906
1.199614879413202,1.199614879413202,1.199614879413202
0.820299679934467,0.820299679934467,0.820299679934467
0.7996010965186019,0.7996010965186019,0.7996010965186019
1.1736929796855387,1.1736929796855387,1.1736929796855387
0.6434891108957204,0.6434891108957204,0.6434891108957204
0.7077749043797626,0.7077749043797626,0.7077749043797626
0.8829596098475839,0.8829596098475839,0.8829596098475839
0.9612969527361733,0.9612969527361733,0.9612969527361733
0.8775357781407082,0.8775357781407082,0.8775357781407082
0.516756906265296,0.516756906265296,0.516756906265296
0.7526317531977867,0.7526317531977867,0.7526317531977867
0.8617705042808949,0.8617705042808949,0.8617705042808949
0.6298553536900211,0.6298553536900211,0.6298553536900211
0.752309085244558,0.752309085244558,0.752309085244558
0.6227675129156813,0.6227675129156813,0.6227675129156813
0.6419899922520882,0.6419899922520882,0.6419899922520882
0.6636722992540071,0.6636722992540071,0.6636722992540071
1.0666795955393102,1.0666795955393102,1.0666795955393102
0.20715196629540458,0.20715196629540458,0.20715196629540458
1.0962660623046367,1.0962660623046367,1.0962660623046367
-0.08208758404870142,-0.08208758404870142,-0.08208758404870142
-0.11205080092974229,-0.11205080092974229,-0.11205080092974229
0.2214174264831267,0.2214174264831267,0.2214174264831267
0.35516498733373414,0.35516498733373414,0.35516498733373414
0.771591732251964,0.771591732251964,0.771591732251964
1.0802389852178111,1.0802389852178111,1.0802389852178111
0.3793590712791648,0.3793590712791648,0.3793590712791648
1.0373061288545942,1.0373061288545942,1.0373061288545942
0.3761385031353546,0.3761385031353546,0.3761385031353546
0.24221160664960117,0.24221160664960117,0.24221160664960117
0.7914625558536615,0.7914625558536615,0.7914625558536615
0.2881953190882536,0.2881953190882536,0.2881953190882536
1.325659001418668,1.325659001418668,1.325659001418668
0.3394679373617114,0.3394679373617114,0.3394679373617114
0.7679006548889179,0.7679006548889179,0.7679006548889179
1.0813604372586745,1.0813604372586745,1.0813604372586745
0.7838387520696891,0.7838387520696891,0.7838387520696891
0.8283283189756846,0.8283283189756846,0.8283283189756846
0.616955358625225,0.616955358625225,0.616955358625225
1.220627239650159,1.220627239650159,1.220627239650159
0.3685657338317405,0.3685657338317405,0.3685657338317405
0.4097466677279957,0.4097466677279957,0.4097466677279957
1.0175367416385541,1.0175367416385541,1.0175367416385541
0.9180499806795153,0.9180499806795153,0.9180499806795153
0.9102073832669918,0.9102073832669918,0.9102073832669918
0.6489541529185755,0.6489541529185755,0.6489541529185755
0.7012945438660435,0.7012945438660435,0.7012945438660435
0.7479097954817725,0.7479097954817725,0.7479097954817725
0.6220902335464306,0.6220902335464306,0.6220902335464306
0.1820072062441036,0.1820072062441036,0.1820072062441036
0.48790065478550854,0.48790065478550854,0.48790065478550854
1.0467426343767052,1.0467426343767052,1.0467426343767052
0.12030870922647807,0.12030870922647807,0.12030870922647807
0.4380193442320812,0.4380193442320812,0.4380193442320812
-0.0029902227174618545,-0.0029902227174618545,-0.0029902227174618545
0.2185576421527077,0.2185576421527077,0.2185576421527077
0.9122138830061074,0.9122138830061074,0.9122138830061074
0.41759785990664927,0.41759785990664927,0.41759785990664927
0.36377973238669764,0.36377973238669764,0.36377973238669764
0.8338228571316421,0.8338228571316421,0.8338228571316421
0.15802010896779128,0.15802010896779128,0.15802010896779128
0.34611238198144756,0.34611238198144756,0.34611238198144756
0.44783050759297033,0.44783050759297033,0.44783050759297033
0.9588459341327827,0.9588459341327827,0.9588459341327827
0.5232997111014145,0.5232997111014145,0.5232997111014145
0.9159121399723471,0.9159121399723471,0.9159121399723471
0.6733321578890362,0.6733321578890362,0.6733321578890362
0.5503090727730284,0.5503090727730284,0.5503090727730284
0.37245361795738446,0.37245361795738446,0.37245361795738446
0.46611631047979785,0.46611631047979785,0.46611631047979785
0.2806632160549116,0.2806632160549116,0.2806632160549116
0.13217749926302033,0.13217749926302033,0.13217749926302033
1.321357583791987,1.321357583791987,1.321357583791987
0.5221635269648137,0.5221635269648137,0.5221635269648137
0.07399597687979938,0.07399597687979938,0.07399597687979938
0.70437083015839,0.70437083015839,0.70437083015839
0.6098316865731497,0.6098316865731497,0.6098316865731497
0.9710355931819544,0.9710355931819544,0.9710355931819544
0.8902694701730206,0.8902694701730206,0.8902694701730206
0.7528885653405042,0.7528885653405042,0.7528885653405042
1.3125725165570759,1.3125725165570759,1.3125725165570759
0.876299106957451,0.876299106957451,0.876299106957451
1.2709860623406017,1.2709860623406017,1.2709860623406017
0.3620437812527422,0.3620437812527422,0.3620437812527422
0.8646183466850302,0.8646183466850302,0.8646183466850302
1.2040177444131483,1.2040177444131483,1.2040177444131483
0.5830431776280852,0.5830431776280852,0.5830431776280852
0.7909121783394687,0.7909121783394687,0.7909121783394687
0.053087977436469945,0.053087977436469945,0.053087977436469945
0.6354690166099667,0.6354690166099667,0.6354690166099667
1.09298344296906,1.09298344296906,1.09298344296906
0.7374441859373816,0.7374441859373816,0.7374441859373816
1.468969046497368,1.468969046497368,1.468969046497368
0.0754346650763585,0.0754346650763585,0.0754346650763585
0.4779947061940481,0.4779947061940481,0.4779947061940481
0.9579813100152044,0.9579813100152044,0.9579813100152044
0.4438528696471978,0.4438528696471978,0.4438528696471978
0.5928583690384501,0.5928583690384501,0.5928583690384501
0.5735912252136286,0.5735912252136286,0.5735912252136286
0.6223707772227746,0.6223707772227746,0.6223707772227746
0.2617679795537257,0.2617679795537257,0.2617679795537257
0.6315355513206693,0.6315355513206693,0.6315355513206693
0.8127610687516876,0.8127610687516876,0.8127610687516876
0.5204555176400091,0.5204555176400091,0.5204555176400091
0.3504021567994138,0.3504021567994138,0.3504021567994138
0.7246217774808844,0.7246217774808844,0.7246217774808844
1.11922832498338,1.11922832498338,1.11922832498338
0.6893529430261212,0.6893529430261212,0.6893529430261212
1.27027250467628,1.27027250467628,1.27027250467628
0.679667889372289,0.679667889372289,0.679667889372289
1.0674102356694313,1.0674102356694313,1.0674102356694313
0.9735212210804689,0.9735212210804689,0.9735212210804689
1.1262210481919326,1.1262210481919326,1.1262210481919326
1.0798171921972899,1.0798171921972899,1.0798171921972899
0.33166285439580084,0.33166285439580084,0.33166285439580084
0.6205599795029967,0.6205599795029967,0.6205599795029967
0.897650754689913,0.897650754689913,0.897650754689913
0.899250718120606,0.899250718120606,0.899250718120606
0.996251671127084,0.996251671127084,0.996251671127084
1.0644017376738715,1.0644017376738715,1.0644017376738715
0.48710861871921685,0.48710861871921685,0.48710861871921685
0.11239675370952606,0.11239675370952606,0.11239675370952606
0.7093111682313334,0.7093111682313334,0.7093111682313334
0.5390088124775835,0.5390088124775835,0.5390088124775835
0.961149876257303,0.961149876257303,0.961149876257303
0.9248183205563012,0.9248183205563012,0.9248183205563012
0.3226486633457933,0.3226486633457933,0.3226486633457933
0.7633676976545084,0.7633676976545084,0.7633676976545084
0.9896702605250995,0.9896702605250995,0.9896702605250995
1.1836025850600478,1.1836025850600478,1.1836025850600478
0.14806797189240695,0.14806797189240695,0.14806797189240695
0.8261190698786222,0.8261190698786222,0.8261190698786222
0.44739776395446396,0.44739776395446396,0.44739776395446396
0.609641918360715,0.609641918360715,0.609641918360715
0.5063178703838634,0.5063178703838634,0.5063178703838634
1.1912377542452555,1.1912377542452555,1.1912377542452555
0.7270100547573047,0.7270100547573047,0.7270100547573047
0.6814263280252774,0.6814263280252774,0.6814263280252774
0.7607988228482742,0.7607988228482742,0.7607988228482742
0.48006268254905454,0.48006268254905454,0.48006268254905454
0.8223942369268821,0.8223942369268821,0.8223942369268821
0.7925795451604506,0.7925795451604506,0.7925795451604506
1.0707397034163568,1.0707397034163568,1.0707397034163568
0.41321096486296405,0.41321096486296405,0.41321096486296405
1.0274178114003882,1.0274178114003882,1.0274178114003882
0.8567934297319016,0.8567934297319016,0.8567934297319016
0.1899588482137997,0.1899588482137997,0.1899588482137997
0.38505766364099775,0.38505766364099775,0.38505766364099775
0.19141670608322506,0.19141670608322506,0.19141670608322506
1.4355268439869926,1.4355268439869926,1.4355268439869926
0.48773539988206416,0.48773539988206416,0.48773539988206416
0.5780075150333427,0.5780075150333427,0.5780075150333427
0.6097149640372553,0.6097149640372553,0.6097149640372553
0.8530440942509615,0.8530440942509615,0.8530440942509615
1.303042451055548,1.303042451055548,1.303042451055548
0.019275584740737168,0.019275584740737168,0.019275584740737168
0.7889930432371522,0.7889930432371522,0.7889930432371522
0.1731719578913622,0.1731719578913622,0.1731719578913622
0.382954016456958,0.382954016456958,0.382954016456958
1.2807787165648488,1.2807787165648488,1.2807787165648488
0.6723984669095207,0.6723984669095207,0.6723984669095207
0.9609591826612426,0.9609591826612426,0.9609591826612426
1.584286950769065,1.584286950769065,1.584286950769065
0.547858402562137,0.547858402562137,0.547858402562137
0.028956959470964883,0.028956959470964883,0.028956959470964883
0.49846215667518984,0.49846215667518984,0.49846215667518984
0.9286005910909233,0.9286005910909233,0.9286005910909233
1.4840807747446683,1.4840807747446683,1.4840807747446683
0.37017582179438896,0.37017582179438896,0.37017582179438896
0.6894083860298998,0.6894083860298998,0.6894083860298998
0.778438704070822,0.778438704070822,0.778438704070822
1.1447054568482917,1.1447054568482917,1.1447054568482917
0.854876227768327,0.854876227768327,0.854876227768327
0.387975601310264,0.387975601310264,0.387975601310264
0.7548328131370367,0.7548328131370367,0.7548328131370367
0.8977432917280831,0.8977432917280831,0.8977432917280831
0.576628747288577,0.576628747288577,0.576628747288577
0.4604351554023555,0.4604351554023555,0.4604351554023555
0.37567178224050046,0.37567178224050046,0.37567178224050046
0.2120562706141107,0.2120562706141107,0.2120562706141107
0.8558225725946284,0.8558225725946284,0.8558225725946284
0.6717026770574231,0.6717026770574231,0.6717026770574231
0.11265571889411197,0.11265571889411197,0.11265571889411197
0.832742453302226,0.832742453302226,0.832742453302226
0.7029642540449469,0.7029642540449469,0.7029642540449469
0.7710559121091677,0.7710559121091677,0.7710559121091677
0.41993418945978706,0.41993418945978706,0.41993418945978706
0.026663306566405365,0.026663306566405365,0.026663306566405365
-0.2698336152059424,-0.2698336152059424,-0.2698336152059424
1.5829331769797739,1.5829331769797739,1.5829331769797739
0.33367745820660044,0.33367745820660044,0.33367745820660044
0.2519118179224424,0.2519118179224424,0.2519118179224424
1.2172793858596083,1.2172793858596083,1.2172793858596083
1.0751893492083806,1.0751893492083806,1.0751893492083806
-0.13166560758593682,-0.13166560758593682,-0.13166560758593682
0.8387628534022967,0.8387628534022967,0.8387628534022967
0.22999707279940682,0.22999707279940682,0.22999707279940682
0.49713471222893496,0.49713471222893496,0.49713471222893496
0.2956067452686301,0.2956067452686301,0.2956067452686301
0.730320155640813,0.730320155640813,0.730320155640813
0.900410694037999,0.900410694037999,0.900410694037999
0.7177473616911018,0.7177473616911018,0.7177473616911018
0.38109851819820656,0.38109851819820656,0.38109851819820656
0.4817585710351619,0.4817585710351619,0.4817585710351619
0.33985034182393054,0.33985034182393054,0.33985034182393054
1.276146430559869,1.276146430559869,1.276146430559869
0.25810688084136874,0.25810688084136874,0.25810688084136874
0.7046313969937361,0.7046313969937361,0.7046313969937361
1.1886519828209836,1.1886519828209836,1.1886519828209836
1.3149622731393134,1.3149622731393134,1.3149622731393134
1.00451345307893,1.00451345307893,1.00451345307893
0.5608189301532954,0.5608189301532954,0.5608189301532954
0.48086393948634837,0.48086393948634837,0.48086393948634837
0.6117555452697206,0.6117555452697206,0.6117555452697206
0.506692669173397,0.506692669173397,0.506692669173397
0.69993208796621,0.69993208796621,0.69993208796621
0.49131904514147956,0.49131904514147956,0.49131904514147956
1.1837788358189882,1.1837788358189882,1.1837788358189882
0.2828994040122299,0.2828994040122299,0.2828994040122299
0.014207502858578783,0.014207502858578783,0.014207502858578783
0.5216746794650652,0.5216746794650652,0.5216746794650652
0.9116967878982077,0.9116967878982077,0.9116967878982077
0.3436614934993014,0.3436614934993014,0.3436614934993014
1.6467706439045446,1.6467706439045446,1.6467706439045446
0.6919950890127208,0.6919950890127208,0.6919950890127208
1.057684905892105,1.057684905892105,1.057684905892105
1.2556208853857478,1.2556208853857478,1.2556208853857478
0.2735815193477498,0.2735815193477498,0.2735815193477498
0.5228955981865022,0.5228955981865022,0.5228955981865022
0.2830697299025826,0.2830697299025826,0.2830697299025826
0.46123063344674486,0.46123063344674486,0.46123063344674486
0.05257658352790062,0.05257658352790062,0.05257658352790062
0.749720335093695,0.749720335093695,0.749720335093695
0.5542029977271079,0.5542029977271079,0.5542029977271079
0.2828013941861932,0.2828013941861932,0.2828013941861932
0.7554657529117161,0.7554657529117161,0.7554657529117161
0.2243609992682328,0.2243609992682328,0.2243609992682328
0.3865557903151911,0.3865557903151911,0.3865557903151911
0.6595433349416617,0.6595433349416617,0.6595433349416617
0.49691883975052403,0.49691883975052403,0.49691883975052403
0.3628803871606396,0.3628803871606396,0.3628803871606396
0.7745753288765904,0.7745753288765904,0.7745753288765904
0.3696846444610789,0.3696846444610789,0.3696846444610789
0.6348102854537233,0.6348102854537233,0.6348102854537233
0.40474501637417926,0.40474501637417926,0.40474501637417926
0.3003080644298875,0.3003080644298875,0.3003080644298875
0.7397241147156608,0.7397241147156608,0.7397241147156608
0.2571070908847872,0.2571070908847872,0.2571070908847872
1.0064710563150843,1.0064710563150843,1.0064710563150843
0.5223817492607566,0.5223817492607566,0.5223817492607566
0.6496193510217315,0.6496193510217315,0.6496193510217315
0.6180473580971768,0.6180473580971768,0.6180473580971768
-0.057549666262438924,-0.057549666262438924,-0.057549666262438924
0.6578506214382808,0.6578506214382808,0.6578506214382808
0.9758995758203044,0.9758995758203044,0.9758995758203044
0.5538082658772766,0.5538082658772766,0.5538082658772766
0.12870936192261415,0.12870936192261415,0.12870936192261415
1.1092992318429673,1.1092992318429673,1.1092992318429673
0.6580380483232696,0.6580380483232696,0.6580380483232696
0.9885017253146938,0.9885017253146938,0.9885017253146938
0.25471529198876214,0.25471529198876214,0.25471529198876214
0.4214836516679959,0.4214836516679959,0.4214836516679959
1.0406387686543508,1.0406387686543508,1.0406387686543508
0.3793607031817407,0.3793607031817407,0.3793607031817407
0.6726559714851348,0.6726559714851348,0.6726559714851348
0.6118733489082983,0.6118733489082983,0.6118733489082983
0.6163909564207022,0.6163909564207022,0.6163909564207022
-0.14319902913267604,-0.14319902913267604,-0.14319902913267604
1.0619148425944094,1.0619148425944094,1.0619148425944094
1.046447655288249,1.046447655288249,1.046447655288249
0.40053693117028183,0.40053693117028183,0.40053693117028183
0.5166171473795014,0.5166171473795014,0.5166171473795014
1.0208896780554246,1.0208896780554246,1.0208896780554246
1.014760216459372,1.014760216459372,1.014760216459372
0.48198207282416733,0.48198207282416733,0.48198207282416733
0.4817902485914927,0.4817902485914927,0.4817902485914927
0.6028393485156468,0.6028393485156468,0.6028393485156468
1.3288317751234409,1.3288317751234409,1.3288317751234409
0.7041515846011343,0.7041515846011343,0.7041515846011343
0.9111892110774855,0.9111892110774855,0.9111892110774855
0.6794634599697327,0.6794634599697327,0.6794634599697327
0.416626988693821,0.416626988693821,0.416626988693821
0.4204072977366445,0.4204072977366445,0.4204072977366445
0.7164421462780347,0.7164421462780347,0.7164421462780347
0.601584521859713,0.601584521859713,0.601584521859713
0.8681367303875368,0.8681367303875368,0.8681367303875368
0.36428767763546954,0.36428767763546954,0.36428767763546954
0.747125985844669,0.747125985844669,0.747125985844669
1.2129968798576931,1.2129968798576931,1.2129968798576931
1.0602248250236663,1.0602248250236663,1.0602248250236663
0.5928597293260859,0.5928597293260859,0.5928597293260859
0.04815189388599491,0.04815189388599491,0.04815189388599491
0.8466783130824611,0.8466783130824611,0.8466783130824611
0.8405287947296055,0.8405287947296055,0.8405287947296055
1.028444203172911,1.028444203172911,1.028444203172911
0.41289085678925996,0.41289085678925996,0.41289085678925996
0.6722613855326927,0.6722613855326927,0.6722613855326927
0.6724790284734619,0.6724790284734619,0.6724790284734619
0.36516937156414486,0.36516937156414486,0.36516937156414486
0.7434455147942637,0.7434455147942637,0.7434455147942637
0.6098826566977534,0.6098826566977534,0.6098826566977534
0.9521907822443234,0.9521907822443234,0.9521907822443234
1.1485705616002206,1.1485705616002206,1.1485705616002206
0.38374742106533305,0.38374742106533305,0.38374742106533305
1.2759681047966047,1.2759681047966047,1.2759681047966047
0.06433404463800896,0.06433404463800896,0.06433404463800896
0.04183534950561918,0.04183534950561918,0.04183534950561918
1.2241797422893164,1.2241797422893164,1.2241797422893164
0.45469464509866037,0.45469464509866037,0.45469464509866037
-0.29907388123531664,-0.29907388123531664,-0.29907388123531664
0.43322450368247506,0.43322450368247506,0.43322450368247506
0.6191034014785707,0.6191034014785707,0.6191034014785707
0.5976383258022734,0.5976383258022734,0.5976383258022734
1.046371845141041,1.046371845141041,1.046371845141041
0.822602197373662,0.822602197373662,0.822602197373662
0.3087429605629022,0.3087429605629022,0.3087429605629022
0.4794824820976849,0.4794824820976849,0.4794824820976849
-0.06262560627386542,-0.06262560627386542,-0.06262560627386542
0.5800953285208237,0.5800953285208237,0.5800953285208237
1.0484737507649173,1.0484737507649173,1.0484737507649173
0.3062193697007792,0.3062193697007792,0.3062193697007792
0.4959764925707321,0.4959764925707321,0.4959764925707321
0.9118196330342047,0.9118196330342047,0.9118196330342047
0.49837934858535804,0.49837934858535804,0.49837934858535804
0.6179146579144741,0.6179146579144741,0.6179146579144741
1.1615465838709502,1.1615465838709502,1.1615465838709502
1.1185134290098553,1.1185134290098553,1.1185134290098553
-0.026576203490252286,-0.026576203490252286,-0.026576203490252286
1.1758366372141733,1.1758366372141733,1.1758366372141733
1.0108690285679558,1.0108690285679558,1.0108690285679558
0.6010189887282404,0.6010189887282404,0.6010189887282404
0.3499405293684204,0.3499405293684204,0.3499405293684204
0.19367861173825549,0.19367861173825549,0.19367861173825549
0.03109004284601613,0.03109004284601613,0.03109004284601613
0.3064871455458477,0.3064871455458477,0.3064871455458477
0.9064741857734125,0.9064741857734125,0.9064741857734125
0.7924570803090671,0.7924570803090671,0.7924570803090671
0.9031492863252218,0.9031492863252218,0.9031492863252218
0.7346795168607313,0.7346795168607313,0.7346795168607313
0.6695771726768959,0.6695771726768959,0.6695771726768959
0.46703067389349223,0.46703067389349223,0.46703067389349223
0.6684739889416978,0.6684739889416978,0.6684739889416978
0.16809033574864887,0.16809033574864887,0.16809033574864887
0.17162531188638872,0.17162531188638872,0.17162531188638872
0.35813723577233225,0.35813723577233225,0.35813723577233225
1.250515227710781,1.250515227710781,1.250515227710781
0.4660600939321721,0.4660600939321721,0.4660600939321721
0.6284858927515445,0.6284858927515445,0.6284858927515445
0.7657081741616744,0.7657081741616744,0.7657081741616744
0.6767001129957184,0.6767001129957184,0.6767001129957184
0.518631631015316,0.518631631015316,0.518631631015316
1.2299673560892173,1.2299673560892173,1.2299673560892173
0.5380178789274032,0.5380178789274032,0.5380178789274032
0.11329827064297993,0.11329827064297993,0.11329827064297993
