agent_0,agent_1,agent_2
2.7600971244488757,0.9046730930659119,0.9046730930659119
1.4189032218753543,0.4754551870890227,1.4189032218753543
-0.07556318635404269,1.562114690689342,-0.07556318635404269
0.6613248429710065,0.6613248429710065,0.5713987410838097
3.34983417203433,0.5312422665475883,0.5312422665475883
2.651163568802507,1.6560199201620462,1.0143720719125835
0.9433057789703327,1.9900252625510229,0.9433057789703327
3.2801148990960822,0.7597854102416737,0.7597854102416737
0.6232574138612841,0.6232574138612841,2.5851800689842093
0.7796737190732655,1.1098125379122992,0.7796737190732655
1.3408227960859511,2.292507853994661,-0.21149601287366182
1.098011790751157,1.3078115416605027,1.098011790751157
1.6783578408553868,1.930081463751554,1.3939486242321115
0.6210505176564142,0.6210505176564142,0.6210505176564142
1.2096133851107544,1.2937630567167342,1.2096133851107544
1.0511910013306869,2.692011774328045,1.0511910013306869
1.1303982808672162,1.1303982808672162,2.3435308076984636
1.3544822262253344,0.40942681676546333,1.3544822262253344
0.18031649541140654,0.18031649541140654,3.5635510440542184
0.05284237246749923,0.05284237246749923,2.146506431125925
1.0691342021756325,1.099418200083663,1.0691342021756325
0.997143435524593,0.997143435524593,3.6069330186181254
0.9677066983101431,1.2025962365728637,0.9677066983101431
0.1440037206511856,0.2026925661580038,0.1440037206511856
0.8942575640838741,0.8942575640838741,2.9424850928620447
2.52915823743806,0.440988239314281,1.4370194891702532
0.2866676057553602,0.2866676057553602,1.7359156888240905
0.5140651677346216,2.1001744343220987,0.5140651677346216
0.6679499071651959,0.6679499071651959,4.3378306705608125
1.1496749601901037,1.1496749601901037,0.9249926218686988
0.9045552594339865,0.25166795449746293,0.9045552594339865
2.143810175030692,2.425251277689547,1.648487746197317
0.783815413691644,0.783815413691644,2.1471740018167567
0.06748467737071318,0.06748467737071318,1.4943830020358102
1.083750671549187,1.083750671549187,1.8946082991743336
1.2494785056047157,1.2494785056047157,2.5181760582030073
-0.442391354440516,0.9616405144854169,1.9931222597003244
0.013341102290239992,2.1321796597225777,0.7310750412487494
0.1252909933031544,0.1252909933031544,4.84387757791034
1.0473353409975124,0.8307766026193162,1.0473353409975124
0.8820973555250583,3.2723417862278046,0.8820973555250583
1.1159523516566856,0.8379902824300289,1.1159523516566856
2.540851418644561,1.2448443099275674,1.2448443099275674
0.4366003001264763,1.1981467515743,1.1981467515743
1.1705177707398446,0.44198457425960536,0.44198457425960536
0.4748658450549235,1.6156007066745282,0.4748658450549235
1.7719489469782088,1.7719489469782088,1.6701297103584505
0.9031254929680033,3.6865174126627127,0.9031254929680033
0.9953106019736788,0.9953106019736788,1.4075186904327812
0.6424173720904438,0.6424173720904438,1.054386407436906
0.8999119447619419,2.0798940643762136,0.8999119447619419
1.4458684062529512,1.789300621285771,0.8993090279854206
0.9900554999167,1.4926276201960544,0.9900554999167
1.1568081381241195,1.507440723632273,1.1568081381241195
0.09311915106329227,0.09311915106329227,2.054302535329383
2.009829263709128,0.8077906828677228,0.8077906828677228
-0.05682731328447421,-0.05682731328447421,3.5358187045021925
1.0001547817828476,0.042505913513482874,1.0001547817828476
0.20841840430570424,0.20841840430570424,1.110537950695182
1.3191715716518,0.7342928985119488,1.3191715716518
1.7095415713633937,1.4498483881041118,1.7095415713633937
1.0788333883751082,-0.964352821187537,-0.964352821187537
-0.12766396714679695,1.3302322641584405,1.8186030273935088
-0.905367861695745,0.14257859987937183,2.0950771734859575
0.27945762865980955,0.27945762865980955,1.0464798531921082
0.06340335433660482,1.4136217933021027,1.4136217933021027
0.5904047857881694,0.5904047857881694,1.2550419976843736
1.2014090973656026,1.2014090973656026,3.831999724799403
0.43122606847146605,0.2756476375022179,0.43122606847146605
0.6650714956778722,0.505158585406522,3.779941559339895
0.357175026292991,1.856062090207823,0.357175026292991
0.7567869428572431,0.400950179390936,1.6302125366260818
1.7557745572870327,0.5589466373713781,2.1439318235421165
0.39680170343452614,2.563597487547362,0.39680170343452614
0.9045695720129572,0.9045695720129572,2.818533178549182
1.4549156778691046,1.2840893649763119,0.6450824730869329
0.9831955167048605,0.6128734198642278,0.6128734198642278
0.8938771286215014,0.8938771286215014,2.7011596600403807
0.7957974467805548,1.3561215895034535,0.7957974467805548
2.4448225099852414,1.7364108350228196,2.3845624823187648
0.5142322561851025,1.3303495357767108,0.5142322561851025
1.0476899707036635,0.6406424104587369,0.6406424104587369
0.7282669296735785,0.7282669296735785,1.7828915733050177
1.5588856086314955,2.2521400431844745,3.291796656371348
1.069292465290583,1.069292465290583,2.72431853722703
1.0647339556328312,1.0647339556328312,2.4579019756461955
1.2810018484908952,0.4494519630806635,2.8010480610684727
1.5313627700503967,1.5313627700503967,2.5339325703484197
0.5616597221324711,2.0594400409074924,4.253529555904299
1.4176751171525095,1.4176751171525095,3.5686727461813135
1.7605795256961487,-0.16412318467123876,1.7605795256961487
0.6227598863979974,0.6227598863979974,3.6201338638642793
1.9962900757092625,1.5991707287299697,1.9042132596266972
1.6960612726565047,0.863644711362876,0.863644711362876
0.6672841119482128,1.2103134954855117,0.6672841119482128
0.375776149598928,0.375776149598928,0.6416841859727578
2.727964810281574,2.433730100025764,1.6003303070325705
1.0880518914983444,2.1120144734887694,2.1573076615680247
0.8580639124711797,0.8580639124711797,2.4879401118203295
1.8324556992929693,1.8324556992929693,1.4703976536574614
0.11073469246487766,0.11073469246487766,1.4276881437259183
1.3469943585353708,1.3469943585353708,1.1871407856753082
1.8137445373480663,0.34039584604469386,1.8137445373480663
1.3820682729800744,1.3820682729800744,2.571342766688176
1.0742808474577492,0.5549202255684752,3.6166830317014065
1.5955719988970851,1.9207036038899599,1.5955719988970851
0.2044825192357923,0.2044825192357923,3.0421909317361298
1.7128140612509002,1.1878884220008403,1.497571449248749
0.19926452309438758,1.994516607071115,1.2256063248825577
-0.3815863751497186,1.517485374148107,3.719883529722117
1.1341951919194828,1.5657738851322351,1.7366626029280956
0.7778654736213215,0.7778654736213215,2.7406147832329473
2.0162556886536054,0.4427477051740043,2.652925757614403
1.1492307698356834,1.1492307698356834,2.534376767603314
0.5847427037103818,0.20002434556425475,1.5942368984153217
1.136872161405089,1.1862586331505198,1.136872161405089
1.6871971929820417,0.5714489932593569,2.670275561164237
1.3531834534274423,2.0245835533213983,1.3531834534274423
0.7464019157615333,2.724176132602586,2.34437234599636
1.375316484111077,2.931596132539004,1.375316484111077
3.1846864018435777,-0.3465099697196261,5.105300403361031
1.0658717017129686,1.0658717017129686,2.260548565985407
1.8266264325726391,1.9072655725496948,1.8266264325726391
